time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.9400000000000005,0.0123150421329,-0.0350650574953,11.0212136951,6.25605414378,6.26254481691,0.0,0.0648082703016,-0.131093475872,2.21661363425,-0.0302743102367,-0.0478881363865,0.0,497.1313466136757,496.0073159782625,495.7073542587601,495.10373330938245
0.9600000000000005,0.0136627116838,-0.0377546341678,11.0660780699,6.25544908598,6.26165612698,0.0,0.0699586847915,-0.137864191378,2.26982383965,-0.0311999499906,-0.0596416724173,0.0,460.9481900072325,458.1520374065217,460.54798434075883,460.32804131406095
0.9800000000000005,0.0151153357882,-0.0405807869265,11.1119939959,6.25484352465,6.26046928845,0.0,0.075303725653,-0.1447510845,2.32176876623,-0.0372724561588,-0.056179038626,0.0,458.6184322117767,459.4403580286196,459.83661234619,458.3909668214597
1.0000000000000004,0.016674796404,-0.0435424266112,11.1588162749,6.25410117337,6.25940941565,0.0,0.0806423359196,-0.151412883965,2.3604591329,-0.0397615726312,-0.0448911720193,0.0,445.9498680290966,448.70522344657047,447.22659500157107,446.61734104937995
1.0200000000000005,0.0183485968806,-0.0466452561993,11.2066256817,6.25333085426,6.25854940066,0.0,0.086737711744,-0.15887007484,2.42048154548,-0.0327029125852,-0.0535869699301,0.0,467.8618514263406,465.82533847418216,465.78526011997144,467.4376089780179
1.0400000000000005,0.0201356103167,-0.0498860022794,11.2551933321,6.25268074833,6.25747797426,0.0,0.0919636318683,-0.165204533177,2.43628349518,-0.0298913929853,-0.0527957627482,0.0,425.74182827738923,425.9428321695341,425.32425995266215,426.04554788529805
1.0600000000000005,0.0220270344397,-0.0532519948417,11.3039844216,6.25208356316,6.25642208359,0.0,0.0971787804304,-0.171394723051,2.44282545976,-0.0310251394134,-0.0530174772688,0.0,417.48417399457475,417.424116367583,416.094932283797,415.79672351439297
1.0800000000000005,0.0240342796466,-0.0567538968029,11.3532563758,6.25149366334,6.25536245237,0.0,0.103545740259,-0.178795473072,2.48436995533,-0.0232017176471,-0.0518188692357,0.0,450.4452029782337,450.734089815045,449.1535779580707,451.0526499634233
1.1000000000000005,0.0261720870371,-0.060406018928,11.4033843677,6.25103103384,6.25432875899,0.0,0.110234998791,-0.186416739432,2.52842923493,-0.0248779390573,-0.0495019727247,0.0,452.8364367710806,453.393524561794,452.8134622213534,452.4087224336721
1.1200000000000006,0.0284295999192,-0.0641932321762,11.4538198997,6.25053887722,6.25335963756,0.0,0.115516289415,-0.19230458539,2.5151239654,-0.0215909476402,-0.0430338942558,0.0,396.85069311505515,398.625977304835,395.5808760197206,396.487695893085
1.1400000000000006,0.0308193114174,-0.0681262388777,11.5048200727,6.25011014775,6.25249902636,0.0,0.123454860405,-0.200996084759,2.58489333107,-0.0240767009687,-0.0433990958844,0.0,476.31413674969826,476.22945582660185,476.14253536515145,475.5717301331084
